batch_id,batch_text_id,text_id,metadata_id,annotator_id,text,initial_paragraph,topic,is_noise_or_spam_text,related_to_election_2024,toxicity,profanity_obscenity,threat_incitement_to_violence,insults,identity_attack,sexually_explicit,category_count
101,75,101-75,162364,11,"“Penyebaran nyamuk wolbachia adalah misi bill gates, menyebabkan kerusakan genetik”","Penyebaran nyamuk wolbachia adalah misi bill gates sebagai bapak LGBT sedunia,utk membentuk genetik LGBT melalui nyamuk tsb,yg mana Wolbachia berasal dari lalat drosophila,manusia akan jd vektor mekanik penyebar kerusakan genetik laki2 feminim Berdasarkan hasil penelusuran, adanya klaim yang menyebutkan bahwa penyebaran nyamuk Wolbachia merupakan misi Bill Gates untuk membentuk genetik LGBT merupakan klaim yang menyesatkan. Faktanya, pengajar dan peneliti Universitas Gadjah Mada Prof. dr. Adi Utarini menyatakan bakteri Wolbachia ini tidak berbahaya bagi manusia, tapi mampu membuat nyamuk tidak menularkan demam berdarah dari gigitannya.",UNKNOWN,0,0,1,0,0,0,1,0,1
101,76,101-76,739,11,Metode Baru Penyembuhan 9 Penyakit Mata oleh Dokter Terawan,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim metode baru penyembuhan 9 penyakit mata oleh Dokter Terawan, kabar tersebut diunggah salah satu akun Facebook, pada 26 Agustus 2023. Klaim metode baru penyembuhan 9 penyakit mata oleh Dokter Terawan diunggah oleh akun Facebook Dr. Terawan Agus dan menggunakan foto profil dr Terawan. Dalam unggahan tersebut terdapat tangkapan layaran siaran berita METRO SIANG dan terdapat tulisan sebagai berikut.",UNKNOWN,0,0,0,0,0,0,0,0,0
101,77,101-77,3217,11,Tayangan The Simpsons Ini Ramalkan Kebakaran di Hawaii,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim tayangan The Simpsons ramalkan kebakaran di Hawaii, informasi tersebut diunggah salah satu akun Facebook, pada 27 Agustus 2023. Unggahan klaim tayangan The Simpsons ramalkan kebakaran di Hawaii tersebut menampilkan video cuplikan kartun The Simpsons, dalam video kartun tersebut terlihat tembakan sinar yang membakar bangunan. Sejumlah tokoh terlihat menghindari sinar tersebut. Dalam video terdapat tulisan sebagai berikut.",UNKNOWN,0,0,0,0,0,0,0,0,0
101,78,101-78,8134,11,Video Kapsul Isi Paku untuk Bunuh Manusia Secara Massal,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim video kapsul isi paku untuk membunuh manusia secara massal, informasi tersebut diunggah salah satu akun Facebook, pada 23 Mei 2023. Unggahan kapsul video kapsul isi paku untuk membunuh manusia secara massal menampilkan seorang membuka kotak kecil berisi satu lembar berisi sejumlah kapsu. Pada kotak gepeng panjang tersebut terdapat tulisan ""Esoral"". Kemudian satu kapsul berwarna biru dikeluarkan dan dibuka, kemudian terdapat paku di dalam kapsul tersebut. Kemudian muncul cuplikan video lain menampilkan seorang mengeluarkan kapsul berwarna kuning dan juga mengeluarkan paku dari kapsul tersebut.",UNKNOWN,0,0,0,0,0,0,0,0,0
101,79,101-79,4708,11,PDIP Tidak Butuh Suara Umat Islam,“PDI-P TIDAK BUTUH SUARA UMAT ISLAM KETUM pdi-p megawati soekarno putri” Akun Facebook Bayu Guintu memposting sebuah gambar 5 orang kader PDIP sedang duduk berjajar.Di antara 5 orang tersebut terlihat Megawati dan Puan. Dibelakang kader PDIP terdapat seperti tulisan dengan narasi “PDI-P TIDAK BUTUH SUARA UMAT ISLAM KETUM pdi-p megawati soekarno putri”.,Terpolarisasi,0,1,1,0,1,1,0,0,2
101,80,101-80,10872,11,Video Mobil Terbang karena Kehilangan Gravitasi,"Liputan6.com, Jakarta - Sebuah video yang diklaim insiden mobil terbang karena kehilangan gravitasi beredar di media sosial. Video tersebut disebarkan salah satu akun Facebook pada Jumat 8 September 2023. Video berdurasi 10 detik itu memperlihatkan suasana sebuah jalanan yang sedang dilintasi mobil. Tiba-tibat dua mobil tampak terbang ketika melewati persimpangan jalan. Video itu kemudian diklaim sebagai insiden kehilangan gravitasi yang terjadi di Melbourne, Australia. Di jalan raya Melbourne (Australia), insiden kehilangan gravitasi total sering terjadi.Hal tersebut disebabkan oleh eksperimen (pemerintah AS) yang mengatur parameter gravitasi pada objek tertentu yang lewat di belakang pagar Australia,"" tulis salah satu akun Facebook.",UNKNOWN,0,0,0,0,0,0,0,0,0
101,81,101-81,14988,11,Bill Gates Memasukkan Racun pada Makanan Berlabel Rainforest Alliance Certified,"Liputan6.com, Jakarta - Cek Fakta Liputan6.com mendapati klaim Bill Gates memasukkan racun pada makanan berlabel Rainforest Alliance Certified, informasi tersebut diunggah salah satu akun Facebook, pada 10 September 2023. Unggahan klaim Bill Gates memasukkan racun pada makanan berlabel Rainforest Alliance Certified, menampilkan video makanan yang berlabel Rainforest Alliance Certified, mulai dari pisang, teh, kopi, coklat, wafer, sabun dan es krim. Label tersebut berupa gambar katak dengan tulisan ""Rainforest Alliance Certified"" yang melingkarinya.",UNKNOWN,0,0,0,0,0,0,0,0,0
101,82,101-82,17351,11,Foto SBY dan AHY Duduk di Depan Baliho Bernarasi 'Koalisi Perubahan Nasib',"Liputan6.com, Jakarta - Beredar di media sosial postingan foto SBY dan AHY sedang duduk di depan baliho dengan narasi ""Koalisi Perubahan Nasib"". Postingan itu beredar sejak awal pekan ini. Salah satu akun ada yang mengunggahnya di Facebook. Akun itu mempostingnya pada 11 September 2023. Dalam unggahannya terdapat foto SBY dan AHY sedang duduk di depan baliho. Baliho itu bertuliskan:",UNKNOWN,0,0,0,0,0,0,0,0,0
101,83,101-83,17350,11,WEF Perintahkan Tulis Ulang Alkitab Gunakan AI,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim Forum Ekonomi Dunia atau World Economic Forum (WEF) perintahkan Alkitab ditulis ulang menggunakan teknologi kecerdasan buatan atau artificial intelligence (AI). Klaim WEF perintahkan Alkitab ditulis ulang menggunakan AI berupa tulisan sebagai berikut. ""WEF Perintahkan Pemerintah Untuk MELARANG Alkitab dan menerbitkan Versi 'Fact-checked' Tanpa Tuhan",UNKNOWN,0,0,0,0,0,0,0,0,0
101,84,101-84,4707,11,Ponsel Menarik Petir Mendekat,"“Hujan deras, angin kencang, dan petir, yuk kita semua berhati-hati untuk tidak menggunakan ponsel di luar ruangan agar tidak menarik petir. #KeepSafe”. Akun Facebook “Robin Febre” menulis status yang menyarankan masyarakat untuk berhati-hati ketika menggunakan ponsel di luar ruangan saat badai, karena dapat menarik petir mendekat. Informasi yang ditulis pada 28 Juli tersebut diunggah di sebuah grup Facebook yang memiliki 36,600 member. Berdasarkan hasil penelusuran, informasi tersebut menyesatkan. Menurut spesialis penelitian atmosfer Filipina, Marco Ibañez, dalam wawancaranya dengan pihak AFP menyatakan bahwa faktor kunci terjadinya sambaran petir adalah ketinggian dan isolasi suatu benda. Justru benda di darat yang tinggi dan terisolasi memiliki peluang paling tinggi untuk tersambar petir.",UNKNOWN,0,0,0,0,0,0,0,0,0
101,85,101-85,13604,11,Seorang Pria Slovenia di Jerman Dipukuli Karena Dikira Membawa Bendera Rusia,"“Seorang pria Slovenia di Jerman dipukuli oleh sekelompok pengungsi Ukraina karena membawa bendera Slovenia. Para pengungsi Ukraina mengira dia sedang memegang bendera Rusia”. Akun Twitter bercentang biru dengan nama @dana916 (dana) mengunggah foto seorang pria yang sedang memegang bendera Ukraina, yang juga dilengkapi dengan penjelasan bahwa seorang pria asal Slovenia baru saja dipukuli oleh sekelompok pengungsi Ukraina di Jerman. Cuitan dan foto yang diunggah pada 27 Agustus tersebut telah disukai 82 orang, dibagikan dan dikutip ulang 16 kali, serta telah dilihat 4,478 kali. Setelah dilakukan penelusuran perihal berita tersebut di Google, tidak ada kanal berita Eropa maupun internasional yang mempublikasikan kejadian tersebut. Justru, salah satu kanal berita terkenal di Eropa bernama Euronews, menyatakan bahwa informasi tersebut adalah berita palsu. Artikel dari Euronews tersebut berjudul “Don’t fall for this doctored Euronews report spread by pro-Kremlin channels”. Pada artikel tersebut tertulis pernyataan sebagai berikut:",UNKNOWN,0,0,0,0,0,0,0,0,0
101,86,101-86,13603,11,"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron","“KASMOJO JADI BUR0N:interrobang:TERUNGKAP FAKTA DOSEN PEMBIMBING SKRIPSI PAK LURAH ABAL²” Sebuah kanal Youtube bernama ARENA POLITIK mengunggah video berjudul “KASMOJO JADI BUR0N:interrobang:TERUNGKAP FAKTA DOSEN PEMBIMBING SKRIPSI PAK LURAH ABAL²”. Pada bagian thumbnail video tersebut memperlihatkan sosok yang diklaim sebagai dosen pembimbing Jokowi di UGM sedang di hadapan polisi. Berdasarkan hasil penelusuran, video berdurasi 8 menit tersebut berisi cuplikan potongan video yang berbeda dan tidak berkaitan. Narasi yang dibacakan oleh narator tidak menyebutkan bahwa Dospem Jokowi, Kasmujo dijadikan buron sebagaimana yang ditulis pada thumbnail.",UNKNOWN,0,0,1,0,0,1,0,0,1
101,87,101-87,20631,11,"Tangkal Hoaks Pemilu 2024, Komako UGM Gelar Pelatihan Cek Fakta","Liputan6.com, Jakarta - Korps Mahasiswa Komunikasi (Komako) Universitas Gadjah Mada menggelar pelatihan cek fakta dengan tajuk ""Check the Fact, See Through the Fake: Berantas Gangguan Informasi Menuju Pemilu 2024"" pada 9 September dan 10 September 2023 lalu, Kegiatan ini bertujuan untuk mencegah dan memberantas maraknya gangguan informasi dan hoaks menjelang Pemilu 2024. Selain itu, para mahasiswa juga diharapkan bisa membedakan berita palsu dengan kebenaran sehingga mampu memberantas gangguan informasi dalam menghadapi tahun politik. ""Indeks literasi digital Indonesia masih tidak berbanding lurus dengan kekebalan terhadap hoaks dan tingkat literasi yang diidamkan. Salah satu alasannya karena konten-konten hoaks di media sosial itu banyak yang dianggap sebagai pemberitaan resmi,"" kata Dosen Departemen Ilmu Komunikasi, Zainuddin Muda Z Monggilo yang hadir dalam pembicara, dikutip dari pesan tertulis yang diterima di Jakarta, Minggu (17/9/2023).",UNKNOWN,0,0,0,0,0,0,0,0,0
101,88,101-88,738,11,Video Adanya Beras Palsu Asal China Beredar di Indonesia,"Liputan6.com, Jakarta - Beredar di media sosial video pesan berantai yang menyebut adanya peredaran beras palsu asal China di Indonesia. Postingan itu beredar sejak tengah pekan ini. Salah satu akun ada yang mengunggahnya di Facebook. Akun itu mempostingnya pada 31 Agustus 2023. Berikut isi postingannya:",Tionghoa,0,0,0,0,0,0,0,0,0
101,89,101-89,3342,11,Pesan Berantai “RENCANA BUSUK PEMBUNUHAN MASSAL TEAM DOKTER CHINA DISELUNDUPKAN DI PELABUHAN”,"“JAGA² SAJA,JIKA DOKTER² MAU SUNTIK KITA, KELUARGA KITA ATAU TETANGGA DENGAN ALASAN MAU PENCEGAHAN VAKSIN ATAU ANTI VIRUS,ADA INDIKASI RENCANA BUSUK PEMBUNUHAN MASSAL TEAM DOKTER DR CHINA TIONGKOK DISELUNDUPKAN DIPELABUHAN-PELABUHAN..RAKYAT INDONESIA KUDU BERHATI-HATI JIKA PEMERINTAH MEMBERIKAN KEBIJAKAN2 WAJIB TOLAK MENTAH2 KARENA INI ADA RENCANA PEMBUNUHAN MASSAL UNTUK WARGA PRIBUMI..MEREKA TAU JIKA ANIES SAMPAI NAIK JADI PRESIDEN MAKA PROYEK-PROYEK MEREKA CHINA TIONGKOK AKAN BANGKRUT!!WASPADALAH INI DOKTER-DOKTER PESANAN DR TIONGKOK SENGAJA UNTUK MEMBANTAI RAKYAT INDONESIA SECARA PERLAHAN-LAHAN..DR PIHAK RT..RW ..LURAH..CAMAT..WALIKOTA WAJIB MENOLAKNYA DEMI NYAWA ANAK-ANAK BANGSA..REZIM JOKOWI LICIK MENGHALALKAN BERMACAM CARA UNTUK MEMULUSKAN PROYEK2 OBOR MILIK CHINA TIONGKOK!!. SEJAK ENGKOH JOKO WIE MENGUASAI R1, RS PEMERINTAH SDH MULAI BYK DIISI DOKTER2 CINA, TERUTAMA DI RSCM, ADA KAH KORELASINYA DGN MENDTGKAN LSG DOKTER2 KOMUNIS CINA RRCTOOOLOOONG DI VIRALKAN”. Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”  SUMBER membagikan pelintiran berulang yang menimbulkan kesimpulan yang MENYESATKAN, FAKTA: sudah diklarifikasi sebelumnya pada bulan Januari lalu, BUKAN untuk pembunuhan massal tetapi dalam rangka kunjungan pelabuhan (port visit) yang diiizinkan hanya untuk pemeriksaan rutin sederhana.","Terpolarisasi, Tionghoa",0,1,1,0,0,0,1,0,1
101,90,101-90,16106,11,Dalam Foto Ini Pemuda China Jadi PNS di Indonesia,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim foto pemuda China jadi PNS di Indonesia, informasi tersebut diunggah salah satu akun Facebook, pada 20 Mei 2023. Unggahan klaim foto pemuda China jadi PNS di Indonesia menampilkan seorang lelaki sedang mengenakan baju coklat terdapat lambang di lengan sebelah kiri dan dada sebelah kiri. Foto tersebut diberi keterangan sebagai berikut.",Tionghoa,0,0,1,0,0,0,1,0,1
101,91,101-91,3342,11,Pesan Berantai “RENCANA BUSUK PEMBUNUHAN MASSAL TEAM DOKTER CHINA DISELUNDUPKAN DI PELABUHAN”,"NARASI: “JAGA² SAJA,JIKA DOKTER² MAU SUNTIK KITA, KELUARGA KITA ATAU TETANGGA DENGAN ALASAN MAU PENCEGAHAN VAKSIN ATAU ANTI VIRUS,ADA INDIKASI RENCANA BUSUK PEMBUNUHAN MASSAL TEAM DOKTER DR CHINA TIONGKOK DISELUNDUPKAN DIPELABUHAN-PELABUHAN..RAKYAT INDONESIA KUDU BERHATI-HATI JIKA PEMERINTAH MEMBERIKAN KEBIJAKAN2 WAJIB TOLAK MENTAH2 KARENA INI ADA RENCANA PEMBUNUHAN MASSAL UNTUK WARGA PRIBUMI..MEREKA TAU JIKA ANIES SAMPAI NAIK JADI PRESIDEN MAKA PROYEK-PROYEK MEREKA CHINA TIONGKOK AKAN BANGKRUT!!WASPADALAH INI DOKTER-DOKTER PESANAN DR TIONGKOK SENGAJA UNTUK MEMBANTAI RAKYAT INDONESIA SECARA PERLAHAN-LAHAN..DR PIHAK RT..RW ..LURAH..CAMAT..WALIKOTA WAJIB MENOLAKNYA DEMI NYAWA ANAK-ANAK BANGSA..REZIM JOKOWI LICIK MENGHALALKAN BERMACAM CARA UNTUK MEMULUSKAN PROYEK2 OBOR MILIK CHINA TIONGKOK!!. SEJAK ENGKOH JOKO WIE MENGUASAI R1, RS PEMERINTAH SDH MULAI BYK DIISI DOKTER2 CINA, TERUTAMA DI RSCM, ADA KAH KORELASINYA DGN MENDTGKAN LSG DOKTER2 KOMUNIS CINA RRCTOOOLOOONG DI VIRALKAN”. SUMBER membagikan pelintiran berulang yang menimbulkan kesimpulan yang MENYESATKAN, FAKTA: sudah diklarifikasi sebelumnya pada bulan Januari lalu, BUKAN untuk pembunuhan massal tetapi dalam rangka kunjungan pelabuhan (port visit) yang diiizinkan hanya untuk pemeriksaan rutin sederhana. Artikel klarifikasi yang sebelumnya, turnbackhoax.id pada 3 Jan 2023: “Bukan pembunuhan massal, kehadiran kapal China di Teluk Jakarta dalam rangka port visit atau kunjungan pelabuhan untuk melaksanakan kegiatan pengobatan.”",Tionghoa,0,0,0,0,0,0,0,0,0
101,92,101-92,5837,11,WEF Ingin Mencampurkan Vaksin Covid-19 ke Dalam Pasokan Air,“The #WEF wants to vaccinate you through your water now:japanese_ogre::japanese_goblin: BEWARE #Attention #Agenda2030″ Sebuah akun X atau Twitter mengunggah cuitan berupa potongan video yang memperlihatkan seorang wanita berbicara di forum World Economic Forum (WEF) yang diklaim bahwa WEF berencana mencampurkan vaksin ke dalam pasokan atau persediaan air.,UNKNOWN,0,0,0,0,0,0,0,0,0
101,93,101-93,23199,11,Wasit Hentikan Pertandingan karena Kasihan dengan Timnas China Taipei,“WASIT MENGHENTIKAN LAGA KARENA TIDAK INGIN CHINA TAIPEI LEBIH DIPERMALUKAN” Akun TikTok ratuneme mengunggah video dengan klaim wasit sengaja menghentikan pertandingan sepakbola antara Timnas Indonesia melawan China Taipei atau Taiwan karena kasihan dan tidak ingin Taiwan lebih dipermalukan. Laga tersebut dihentikan tanpa tambahan waktu atau injury time karena wasit tidak tega melihat tim Taiwan telah kebobolan sembilan gol tanpa balas. Sebelumnya Indonesia menjalani pertandingan pada ajang kualifikasi Piala Asia U-23 2024 melawan Taiwan di Stadion Manahan Solo. Pada pertandingan tersebut Indonesia berhasil menang telak dengan skor 9-0.,Tionghoa,0,0,0,0,0,0,0,0,0
101,94,101-94,23201,11,Pelatih China Taipei Laporkan Pemain Timnas Indonesia Usai Dibantai 9-0,"“BUNTUT PANJANG KEKALAHAN!! Pelatih China Taipei Lapor Marselino Bukan WNI Usai Dibantai Timnas 9-0” Akun TikTok ijolgokiel mengunggah video dengan klaim Timnas China Taipei atau Taiwan melaporkan salah satu pemain Timnas Indonesia usai dibantai 9-0 pada pertandingan kualifikasi Piala Asia U-23 2024. Pada video yang diunggah tersebut, pelatih Taiwan menyebut Marselino Ferdinan bukan WNI. Video yang sama ditemukan pada kanal Youtube LIGA WAKANDA dengan judul “BUNTUT PANJANG KEKALAHAN!! Pelatih China Taipei Lapor Marselino Bukan WNI Usai Dibantai Timnas 9-0″.",Tionghoa,0,0,0,0,0,0,0,0,0
101,95,101-95,22359,11,Australia Paksa Indonesia Sewakan Pangkalan Militernya Untuk Serang China,"“AUSTRALIA PAKSA NKRI SEWAKAN PANGKALAN MILITERNYA TUK SERANG CHINA DUNIA WARNING INDONESIA | AUSTRALIA PAKSA NKRI SEWAKAN PANGKALAN MILITERNYA TUK SERANG CHINA DUNIA WARNING INDONESIA” Sebuah akun Facebook bernama Cristal Lowe mengunggah video berdurasi 10 menit dengan narasi klaim bahwa Australia memaksa NKRI menyewakan pangkalan militernya untuk menyerang China. Berdasarkan penelusuran, pada isi video tersebut terdapat beberapa cuplikan seperti Presiden Amerika Serikat, Joe Biden saat berpidato, ada pula video Jokowi sedang berpidato dan video pasukan milter Indonesia.",Tionghoa,0,0,1,0,0,0,1,0,1
101,96,101-96,26264,11,JOKOWI SIAPKAN PERANG MELAWAN RAKYAT MELAYU,"Jokowi Siapkan Perang Melawan Rakyat Melayu Beredar sebuah unggahan video Youtube yang mengklaim bahwa Jokowi menyiapkan skenario perang melawan rakyat Melayu. Video yang berdurasi lima menit tersebut, menyebut Jokowi rela bertempur melawan rakyat demi China. Faktanya, tidak ditemukan pernyataan Jokowi terkait skenario perang melawan rakyat Melayu. Narator video menarasikan artikel dari democrazy.id yang berjudul “Jokowi Siapkan Perang Melawan Rakyat Melayu,” yang diunggah tanggal 15 September 2023. Artikel tersebut merupakan opini dari M Rizal Fadillah Pemerhati Politik dan Kebangsaan. Opini tersebut terkait konflik penggusuran penduduk etnis Melayu 16 kampung tua Rempang secara paksa.",Terpolarisasi,0,1,1,0,0,0,1,0,1
101,97,101-97,26734,11,Anies Sembahyang di Klenteng,"“ANIS BAS EDAN LAGI SEMBAHYANG MEMEGANG HIO DI KELENTENG.” Akun Facebook Yuri memposting sebuah gambar Anies sedang beraktifitas di klenteng. Postingan yang diunggah pada 13 September 21.42 disertai caption yang mengklaim bahwa Anies sedang sembahyang di klenteng. Dalam gambar juga terdapat narasi “KETIKA ANIS DI BABTIS MENJADI YOHANES, & KETIKA ANIS SEMBAYANG DI WIHARA, BINGUNG.. YG MN AGAMA ANIS, DEMI JABATAN RELA JUAL AKIDAH KEMANA2”. Setelah ditelusuri menggunakan Yandex gambar tersebut identik dengan gambar pada salah satu artikel milik fajar.co.id “Bakar Dupa di Vihara, Anies Dikecam Netizen, Lieus Sungkharisma: Itu Bukan Sembahyang” Selasa, 7 September 2021. Berdasarkan artikel tersebut Anies yang sedang memasang dupa atau hio berlokasi di Vihara Dharma Jaya Toasebio Jakarta Barat pada Minggu, 5 September 2021. Lebih lanjut tokoh Tionghoa Lieus Sungkharisma menjelaskan bahwa Anies Baswedan bukan menyembah atau sembahyang, melainkan Anies saat itu datang ke Vihara dengan kapasitas sebagai Gubernur. Kunjungan tersebut sebagai bentuk apresiasi Pemprov DKI Jakarta, karena pengurus Vihara selama ini kerap membantu dalam menyukseskan vaksinasi di Jakarta.",Terpolarisasi,0,1,1,0,0,1,0,0,1
101,98,101-98,28452,11,Ahok Resmi Dilantik Menjadi Ketua KPK,"ESMI AHOK DI LANTIK JADI KETUA KPK – JOKOWI PIMPIN LANGSUNG SUMPAH JABATAN ?! Akun Youtube “Pilihan Rakyat” pada tanggal 2 September 2023 mengunggah sebuah video dengan klaim Ahok resmi dilantik menjadi ketua KPK. Dalam thumbnail digambarkan Basuki Tjahaja Purnama (Ahok) melakukan sumpah jabatan yang dipimpin langsung oleh Presiden Jokowi. Setelah dilakukan penelusuran klaim tersebut tidak mempunyai bukti yang kredibel. Video berdurasi 11 menit 27 detik tersebut, tidak membahas mengenai pelantikan Ahok melainkan membahas mengenai pernyataan Ahok yang menyebut dirinya sebagai “Anjing penjaga uang rakyat”. Dilansir dari cnbcindonesia.com, faktanya saat ini Ahok menjabat sebagai Komisaris Utama BUMN PT PERTAMINA dan Ketua KPK RI saat ini ialah Firli Bahuri.",UNKNOWN,0,0,0,0,0,0,0,0,0
101,99,101-99,32694,11,CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,"“CAPRES SEBELAH PANIK KETAKUTAN:bangbang:DUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…” Akun Shyla Duarte pada 9 September 2023 mengunggah video dengan judul “CAPRES SEBELAH PANIK KETAKUTAN:bangbang:DUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…”.  Judul pada unggahan tersebut tidak sesuai dengan isi unggahan. Video yang berdurasi 8 menit 5 detik itu tidak menyampaikan narasi yang menyatakan Mahfud MD resmi maju menjadi cawapres Ganjar pada pilpres 2024. Unggahan tersebut telah dimanipulasi dengan menayangkan video-video cuplikan Mahfud MD dan Ganjar dari beberapa sumber yang tidak ada keterkaitannya dengan peresmian Mahfud MD maju pilpres 2024.  Unggahan tersebut menarasikan artikel berjudul “Mahfud MD Jadi Cawapres Terkuat Ganjar, Punya Harta Rp29,54 M” yang diunggah pada laman cnbcindonesia.com tanggal 6 September 2023. Artikel ini menyajikan data tentang kekayaan yang dimiliki Mahfud MD. Bedasarkan kekayaan tersebut, banyak pihak yang menyatakan bahwa Mahfud MD cocok maju dalam pilpres 2024.",UNKNOWN,0,0,0,0,0,0,0,0,0
101,100,101-100,32696,11,Para Pemuda Tiongkok RRC Akan Membanjiri Posisi ASN di Indonesia,"“PARA PEMUDA CINA AKAN MEMBANJIRI PEGAWAI NEGERI, TNI DAN POLRI … ANAK CUCU PRIBUMI INDONESIA SIAP – SIAP BERSAING DENGAN PARA PEMUDA CINA … EKSODUS BESAR – BESARAN RAKYAT CINA RRC MASUK KE INDONESIA AKAN BERDAMPAK BERTAMBAHNYA POPULASI ETNIS CINA DI INDONESIA… PERTAMBAHAN ETNIS CINA DI INDONESIA BUKAN CUMA FAKTOR BIOLOGIS CINA LOKAL TAPI MEREKA JUGA MENAMBAH POPULASI DENGAN CARA IMPORT SESAMA CINA DARI DARATAN CINA RRC,.. KALO JUMLAH POPULASI ORANG ETNIS CINA INDONESIA SETARA DENGAN JUMLAH POPULASI PRIBUMI INDONESIA, JANGAN HARAPKAN PRIBUMI DAPAT TEMPAT STRATEGIS DI LINI – LINI PEMERINTAHAN INDONESIA… DI MASA DEPAN NEGARA INI AKAN DI KELOLA OLEH PARA ETNIS CINA LOKAL DAN CINA – CINA RRC… SIAP – SIAP SAJA WAHAI PRIBUMI INDONESIA, NEGARA KITA DIAMBIL ALIH BANGSA LAIN… KARENA YANG DI PEMERINTAHAN INDONESIA, MENJUAL MURAH REPUBLIK INI… PELAN TAPI PASTI, SISTEMATIS, HALUS DAN SANGAT LEMBUT, NEGERI KITA AKAN DIAMBIL ALIH TANPA PEPERANGAN FRONTAL, TAPI DENGAN CARA MENGUASAI KONSTITUSI. Sebuah akun Facebook mengunggah foto seseorang berwajah oriental mengenakan seragan Aparatur Sipil Negara (ASN). Dalam unggahan itu disertai narasi klaim yang menyebutkan bahwa para pemuda asal RRC Tiongkok akan membanjiri PNS, TNI, dan POLRI, anak-anak pribumi harus siap bersaing. Berdasarkan hasil penelusuran menggunakan mesin pencarian gambar, ditemukan foto identik dan merupakan hasil suntingan atau editan. Foto tersebut merupakan aktor Korea Selatan, Seon Ho yang disunting oleh Taufiq Ibn Abbas, pemilik akun Instagram opicdesigns.",UNKNOWN,0,0,1,0,0,0,1,0,1
101,1,101-1,22090,16,"Orang yang buta matanya, tidak akan melihat keburukan. Sedangkan, orang buta mata hatinya, tidak akan dapat melihat kebaikan. @ruang hikmah",,Disabilitas,0,0,0,0,0,0,0,0,0
101,2,101-2,41942,16,Min tolong di infokan untuk berhati-hati melewati Jln yg dekat lapter di gang belakang tempat main bulu tangkis. Ada ibu-ibu odgj yg sering ngamuk2 tdi bawa parang di sepanjang Jln mau nebas setiap yg lewat. Tdi saya sama temen saya sampai menjatuhkan motor gara-gara lari di kejar ibu-ibu pas di gang nya.... Kejadian tdi sore pas mau magrib sampai yg Iwt ketakutan semua Si,,Disabilitas,0,0,0,0,0,0,0,0,0
101,3,101-3,23830,16,Bali Post abn 2amman Penanganan ODGJ di Punggul Menuai Kritik Teks,,Disabilitas,0,0,0,0,0,0,0,0,0
